order_id,order_date,shift,channel,item_count,cancelled,issue_code,accept_min,prep_min,handover_min,wait_minutes,within_target
ORD-01582,2026-09-11,dinner,counter,1,0,,1.16,6.58,1.8,9.54,1
ORD-01583,2026-09-11,dinner,app,4,0,,0.2,3.27,1.33,4.8,1
ORD-01584,2026-09-11,dinner,app,3,0,,1.91,6.67,1.18,9.76,1
ORD-01585,2026-09-11,dinner,counter,2,0,,1.91,5.74,2.96,10.61,1
ORD-01586,2026-09-11,dinner,app,3,0,,1.19,11.26,0.87,13.32,0
ORD-01587,2026-09-11,dinner,counter,4,0,,0.97,13.93,1.58,16.49,0
ORD-01588,2026-09-11,dinner,app,2,0,kitchen_rework,1.05,14.31,1.0,16.35,0
ORD-01589,2026-09-11,dinner,app,4,0,,0.99,3.86,1.91,6.76,1
ORD-01590,2026-09-11,dinner,app,2,0,,1.82,11.71,3.02,16.55,0
ORD-01591,2026-09-11,dinner,app,3,0,,0.9,6.68,1.66,9.25,1
ORD-01592,2026-09-11,dinner,counter,4,0,,0.91,7.41,1.17,9.5,1
ORD-01593,2026-09-11,dinner,app,1,0,,1.62,9.16,2.28,13.06,0
ORD-01594,2026-09-11,dinner,app,3,0,,1.42,8.08,3.48,12.98,0
ORD-01595,2026-09-11,dinner,app,2,0,,1.47,9.31,1.31,12.09,0
ORD-01596,2026-09-11,dinner,app,2,0,,0.66,3.46,1.27,5.39,1
ORD-01597,2026-09-11,dinner,app,2,0,,1.29,8.76,1.79,11.84,1
ORD-01598,2026-09-11,dinner,app,2,0,,1.48,9.33,2.1,12.9,0
ORD-01599,2026-09-11,dinner,app,3,0,,1.45,10.95,3.68,16.07,0
ORD-01600,2026-09-11,dinner,app,2,0,,1.15,8.81,1.62,11.59,1
ORD-01601,2026-09-11,dinner,app,2,0,,0.85,9.22,3.41,13.48,0
ORD-01602,2026-09-11,dinner,app,1,0,,0.43,5.62,2.46,8.51,1
ORD-01603,2026-09-11,dinner,counter,3,0,,0.45,7.6,3.7,11.74,1
ORD-01604,2026-09-11,dinner,app,3,0,,2.23,9.96,2.94,15.13,0
ORD-01605,2026-09-11,dinner,counter,1,0,,1.8,8.15,1.5,11.46,1
ORD-01606,2026-09-11,dinner,app,4,0,,0.87,6.53,1.57,8.96,1
ORD-01607,2026-09-11,dinner,counter,3,0,,0.51,4.31,2.02,6.83,1
ORD-01608,2026-09-11,dinner,counter,2,0,,0.45,7.55,1.46,9.46,1
ORD-01609,2026-09-11,dinner,app,4,0,,1.52,9.02,2.93,13.48,0
ORD-01610,2026-09-11,dinner,counter,1,0,,0.2,9.86,0.59,10.65,1
ORD-01611,2026-09-11,dinner,app,3,0,,1.34,5.02,0.99,7.35,1
ORD-01612,2026-09-11,dinner,app,4,0,,1.0,12.54,2.63,16.17,0
ORD-01613,2026-09-11,dinner,app,4,0,,1.11,4.65,1.64,7.39,1
ORD-01614,2026-09-11,dinner,counter,4,0,,0.67,5.37,1.61,7.64,1
ORD-01615,2026-09-11,dinner,counter,2,0,,1.11,11.01,2.94,15.06,0
ORD-01616,2026-09-11,dinner,app,1,0,,1.17,5.63,1.15,7.94,1
ORD-01617,2026-09-11,dinner,app,2,0,,0.93,12.66,1.94,15.53,0
ORD-01618,2026-09-11,dinner,app,2,1,,1.07,4.24,,,
ORD-01619,2026-09-11,dinner,counter,3,0,,1.45,13.7,2.9,18.05,0
ORD-01620,2026-09-11,dinner,app,4,0,,1.31,9.69,0.3,11.29,1
ORD-01621,2026-09-11,dinner,counter,1,0,,0.67,12.08,0.63,13.38,0
ORD-01622,2026-09-11,dinner,app,3,0,,0.89,5.52,1.51,7.92,1
ORD-01623,2026-09-11,dinner,app,1,0,,1.59,10.16,3.79,15.55,0
ORD-01624,2026-09-11,dinner,counter,3,0,,0.2,7.66,0.5,8.36,1
ORD-01625,2026-09-11,dinner,app,2,0,,1.39,10.62,3.08,15.09,0
ORD-01626,2026-09-12,breakfast,app,3,0,,0.97,13.68,2.29,16.94,0
ORD-01627,2026-09-12,breakfast,counter,3,0,stockout,1.69,7.94,2.21,11.84,1
ORD-01628,2026-09-12,breakfast,counter,4,0,,1.71,11.55,2.92,16.18,0
ORD-01629,2026-09-12,breakfast,app,4,0,stockout,0.67,4.41,1.43,6.51,1
ORD-01630,2026-09-12,breakfast,counter,2,0,,1.17,9.83,1.19,12.19,0
ORD-01631,2026-09-12,breakfast,counter,3,0,,0.74,9.03,2.23,12.0,0
ORD-01632,2026-09-12,breakfast,app,4,0,kitchen_rework,1.47,18.86,2.73,23.06,0
ORD-01633,2026-09-12,breakfast,app,3,0,,0.2,6.01,0.7,6.91,1
ORD-01634,2026-09-12,breakfast,counter,3,0,,1.58,4.97,2.72,9.26,1
ORD-01635,2026-09-12,breakfast,counter,2,0,kitchen_rework,0.65,15.35,2.37,18.38,0
ORD-01636,2026-09-12,breakfast,app,4,0,,1.56,9.48,2.98,14.02,0
ORD-01637,2026-09-12,breakfast,counter,3,0,,0.66,2.0,1.46,4.12,1
ORD-01638,2026-09-12,breakfast,app,4,0,,0.97,7.03,0.3,8.29,1
ORD-01639,2026-09-12,breakfast,app,3,0,,0.39,2.76,1.89,5.04,1
ORD-01640,2026-09-12,breakfast,counter,2,0,,0.76,14.1,0.9,15.76,0
ORD-01641,2026-09-12,breakfast,counter,4,0,stockout,0.97,9.2,0.3,10.47,1
ORD-01642,2026-09-12,breakfast,app,1,0,stockout,0.96,2.0,1.23,4.18,1
ORD-01643,2026-09-12,breakfast,counter,2,0,,1.34,8.08,2.79,12.21,0
ORD-01644,2026-09-12,breakfast,app,3,0,,1.34,13.45,3.19,17.97,0
ORD-01645,2026-09-12,breakfast,counter,3,0,,0.69,7.4,2.02,10.1,1
ORD-01646,2026-09-12,breakfast,counter,3,0,,1.19,12.71,2.04,15.95,0
ORD-01647,2026-09-12,breakfast,counter,2,0,,0.97,11.19,1.79,13.95,0
ORD-01648,2026-09-12,breakfast,counter,1,0,,0.71,8.1,3.88,12.68,0
ORD-01649,2026-09-12,breakfast,app,1,0,,0.54,7.99,0.3,8.83,1
ORD-01650,2026-09-12,breakfast,counter,2,0,,0.96,6.27,2.69,9.92,1
ORD-01651,2026-09-12,breakfast,counter,2,1,,1.23,12.2,,,
ORD-01652,2026-09-12,breakfast,app,4,0,,1.15,12.02,3.23,16.39,0
ORD-01653,2026-09-12,breakfast,counter,2,0,,1.01,13.62,1.85,16.49,0
ORD-01654,2026-09-12,breakfast,app,2,0,payment,1.5,7.76,1.74,10.99,1
ORD-01655,2026-09-12,breakfast,app,3,0,,0.24,7.12,2.44,9.8,1
ORD-01656,2026-09-12,breakfast,counter,3,0,,2.13,8.28,3.44,13.85,0
ORD-01657,2026-09-12,breakfast,app,1,0,,1.19,8.81,1.93,11.92,1
ORD-01658,2026-09-12,breakfast,counter,1,0,,0.79,12.7,1.77,15.26,0
ORD-01659,2026-09-12,breakfast,counter,4,0,,0.91,10.39,0.96,12.27,0
ORD-01660,2026-09-12,breakfast,counter,2,0,,1.71,11.11,0.93,13.75,0
ORD-01661,2026-09-12,breakfast,counter,1,0,,0.96,13.33,3.02,17.3,0
ORD-01662,2026-09-12,breakfast,counter,1,0,,1.09,4.27,1.4,6.75,1
ORD-01663,2026-09-12,breakfast,counter,2,0,,1.07,8.56,1.76,11.39,1
ORD-01664,2026-09-12,breakfast,counter,2,0,,1.71,5.44,1.38,8.52,1
ORD-01665,2026-09-12,breakfast,app,3,0,,1.94,6.35,1.96,10.24,1
ORD-01666,2026-09-12,breakfast,app,3,0,,0.35,2.0,1.31,3.67,1
ORD-01667,2026-09-12,breakfast,counter,1,0,,2.07,11.38,3.29,16.74,0
ORD-01668,2026-09-12,breakfast,app,1,0,,1.55,15.53,1.21,18.29,0
ORD-01669,2026-09-12,breakfast,counter,3,0,,1.55,6.81,2.62,10.99,1
ORD-01670,2026-09-12,breakfast,app,2,0,,1.04,11.57,2.0,14.61,0
ORD-01671,2026-09-12,breakfast,counter,1,0,,1.18,8.77,3.26,13.21,0
ORD-01672,2026-09-12,breakfast,counter,4,0,,0.28,6.12,3.07,9.46,1
ORD-01673,2026-09-12,breakfast,counter,1,0,,1.24,4.33,2.91,8.48,1
ORD-01674,2026-09-12,breakfast,app,4,0,,1.1,8.42,1.76,11.28,1
ORD-01675,2026-09-12,breakfast,app,4,0,,1.13,6.6,1.86,9.59,1
ORD-01676,2026-09-12,breakfast,counter,3,0,,0.99,6.63,3.12,10.75,1
ORD-01677,2026-09-12,breakfast,app,1,0,,1.46,11.67,1.45,14.58,0
ORD-01678,2026-09-12,breakfast,counter,3,0,,0.69,11.27,2.28,14.25,0
ORD-01679,2026-09-12,breakfast,counter,3,0,,0.74,6.79,2.1,9.62,1
ORD-01680,2026-09-12,breakfast,counter,1,0,,0.61,8.72,1.87,11.2,1
ORD-01681,2026-09-12,breakfast,app,1,0,,1.53,8.97,2.1,12.6,0
ORD-01682,2026-09-12,breakfast,counter,3,0,,1.01,9.84,2.49,13.34,0
ORD-01683,2026-09-12,breakfast,counter,3,0,,1.85,11.76,1.14,14.74,0
ORD-01684,2026-09-12,breakfast,app,3,0,,1.04,8.35,1.15,10.54,1
ORD-01685,2026-09-12,breakfast,counter,4,0,,1.05,5.92,1.68,8.65,1
ORD-01686,2026-09-12,breakfast,counter,3,0,,1.31,10.64,1.26,13.21,0
ORD-01687,2026-09-12,breakfast,counter,2,0,,2.22,12.63,0.84,15.69,0
ORD-01688,2026-09-12,breakfast,app,1,0,,1.23,6.32,3.21,10.77,1
ORD-01689,2026-09-12,breakfast,counter,1,0,,0.62,4.44,1.01,6.07,1
ORD-01690,2026-09-12,breakfast,counter,1,0,,0.34,9.13,1.33,10.79,1
ORD-01691,2026-09-12,breakfast,counter,4,0,,1.54,5.82,1.13,8.5,1
ORD-01692,2026-09-12,breakfast,app,2,0,,1.02,8.07,0.62,9.7,1
ORD-01693,2026-09-12,breakfast,counter,3,0,,0.2,10.08,1.71,12.0,1
ORD-01694,2026-09-12,breakfast,app,2,0,,1.09,6.89,0.3,8.28,1
ORD-01695,2026-09-12,breakfast,app,1,0,,0.69,4.92,0.34,5.95,1
ORD-01696,2026-09-12,breakfast,counter,1,0,,1.25,5.5,2.0,8.75,1
ORD-01697,2026-09-12,breakfast,counter,3,0,,0.81,5.64,2.24,8.69,1
ORD-01698,2026-09-12,breakfast,app,4,1,,1.68,10.6,,,
ORD-01699,2026-09-12,breakfast,app,3,0,,1.05,7.9,2.47,11.42,1
ORD-01700,2026-09-12,breakfast,counter,4,0,,0.65,4.92,0.3,5.87,1
ORD-01701,2026-09-12,breakfast,app,3,0,,1.04,10.89,1.15,13.08,0
ORD-01702,2026-09-12,breakfast,app,4,1,,2.04,8.57,,,
ORD-01703,2026-09-12,breakfast,counter,1,0,,1.6,10.64,2.47,14.71,0
ORD-01704,2026-09-12,breakfast,app,1,0,,1.31,12.36,2.93,16.6,0
ORD-01705,2026-09-12,breakfast,counter,4,0,,1.05,10.78,1.98,13.82,0
ORD-01706,2026-09-12,breakfast,counter,3,0,kitchen_rework,1.37,14.6,2.08,18.05,0
ORD-01707,2026-09-12,breakfast,app,4,0,,1.64,12.27,2.45,16.36,0
ORD-01708,2026-09-12,breakfast,counter,2,0,,0.38,10.76,0.51,11.64,1
ORD-01709,2026-09-12,breakfast,counter,1,0,,1.18,11.04,1.76,13.98,0
ORD-01710,2026-09-12,breakfast,counter,3,0,,0.86,9.23,1.1,11.19,1
ORD-01711,2026-09-12,lunch,counter,1,0,,1.13,7.26,0.84,9.23,1
ORD-01712,2026-09-12,lunch,app,4,0,,0.87,2.0,2.07,4.93,1
ORD-01713,2026-09-12,lunch,counter,2,0,,1.85,11.1,0.86,13.81,0
ORD-01714,2026-09-12,lunch,app,1,0,,1.1,8.74,0.3,10.14,1
ORD-01715,2026-09-12,lunch,counter,1,0,,1.43,11.39,0.3,13.12,0
ORD-01716,2026-09-12,lunch,app,4,0,,1.24,6.69,1.96,9.89,1
ORD-01717,2026-09-12,lunch,app,1,0,,0.95,9.75,0.61,11.31,1
ORD-01718,2026-09-12,lunch,app,2,0,,0.47,9.52,0.46,10.45,1
ORD-01719,2026-09-12,lunch,counter,1,1,,1.3,3.86,,,
ORD-01720,2026-09-12,lunch,counter,3,0,,0.84,8.09,1.65,10.59,1
ORD-01721,2026-09-12,lunch,app,3,0,kitchen_rework,0.9,12.54,1.59,15.02,0
ORD-01722,2026-09-12,lunch,app,4,0,,1.15,9.42,2.67,13.24,0
ORD-01723,2026-09-12,lunch,counter,2,0,,1.28,11.32,1.92,14.51,0
ORD-01724,2026-09-12,lunch,counter,4,0,,1.08,5.67,1.51,8.26,1
ORD-01725,2026-09-12,lunch,counter,1,0,,1.27,5.43,2.73,9.44,1
ORD-01726,2026-09-12,lunch,counter,4,0,,0.8,8.7,2.44,11.94,1
ORD-01727,2026-09-12,lunch,counter,4,0,,0.7,6.05,0.3,7.05,1
ORD-01728,2026-09-12,lunch,counter,3,0,,1.03,6.31,2.55,9.89,1
ORD-01729,2026-09-12,lunch,counter,3,0,,1.42,11.77,1.86,15.04,0
ORD-01730,2026-09-12,lunch,counter,1,0,,1.01,5.86,1.9,8.77,1
ORD-01731,2026-09-12,lunch,counter,1,0,,0.2,8.51,0.87,9.58,1
ORD-01732,2026-09-12,lunch,counter,1,0,,0.2,5.46,1.47,7.12,1
ORD-01733,2026-09-12,lunch,app,1,0,,1.14,5.39,0.99,7.52,1
ORD-01734,2026-09-12,lunch,app,1,0,,1.89,11.5,1.86,15.24,0
ORD-01735,2026-09-12,lunch,app,2,0,,2.1,6.41,2.78,11.3,1
ORD-01736,2026-09-12,lunch,counter,4,0,,1.79,5.05,0.58,7.42,1
ORD-01737,2026-09-12,lunch,app,4,0,,0.65,7.62,1.51,9.78,1
ORD-01738,2026-09-12,lunch,counter,4,0,,0.41,6.46,0.3,7.17,1
ORD-01739,2026-09-12,lunch,app,1,0,,1.27,11.4,1.65,14.32,0
ORD-01740,2026-09-12,lunch,counter,4,0,,0.86,15.41,1.49,17.75,0
ORD-01741,2026-09-12,lunch,counter,2,0,,1.23,5.85,2.47,9.55,1
ORD-01742,2026-09-12,lunch,app,4,0,payment,0.72,6.26,2.34,9.32,1
ORD-01743,2026-09-12,lunch,app,3,0,payment,1.3,5.94,0.3,7.54,1
ORD-01744,2026-09-12,lunch,counter,1,0,,0.2,6.78,0.62,7.61,1
ORD-01745,2026-09-12,lunch,app,3,0,,0.79,8.61,1.61,11.02,1
ORD-01746,2026-09-12,lunch,app,3,0,,1.32,6.43,2.39,10.14,1
ORD-01747,2026-09-12,lunch,app,1,0,,0.53,7.63,3.16,11.33,1
ORD-01748,2026-09-12,lunch,counter,4,0,,0.2,6.52,1.61,8.33,1
ORD-01749,2026-09-12,lunch,app,1,0,,1.26,8.45,1.5,11.2,1
ORD-01750,2026-09-12,lunch,app,2,0,,1.53,10.44,2.41,14.38,0
ORD-01751,2026-09-12,lunch,counter,3,0,,1.33,9.06,1.86,12.25,0
ORD-01752,2026-09-12,lunch,app,2,0,,0.8,10.12,1.09,12.01,0
ORD-01753,2026-09-12,lunch,app,1,0,,1.73,9.55,0.77,12.05,0
ORD-01754,2026-09-12,lunch,app,4,0,,1.32,12.52,1.47,15.32,0
ORD-01755,2026-09-12,lunch,counter,1,0,,1.28,6.28,3.04,10.6,1
ORD-01756,2026-09-12,lunch,counter,1,0,,1.3,6.71,1.4,9.41,1
ORD-01757,2026-09-12,lunch,app,2,0,,1.16,8.78,0.3,10.24,1
ORD-01758,2026-09-12,lunch,app,3,0,,1.74,13.56,2.27,17.57,0
ORD-01759,2026-09-12,lunch,app,1,0,,0.78,10.52,2.17,13.46,0
ORD-01760,2026-09-12,lunch,app,2,0,,1.24,6.98,2.84,11.06,1
ORD-01761,2026-09-12,lunch,counter,2,0,,0.2,5.66,2.09,7.95,1
ORD-01762,2026-09-12,lunch,counter,3,0,,0.89,7.56,1.91,10.36,1
ORD-01763,2026-09-12,lunch,counter,1,0,,0.73,13.29,1.45,15.48,0
ORD-01764,2026-09-12,lunch,counter,4,0,,1.03,9.07,2.85,12.94,0
ORD-01765,2026-09-12,lunch,app,2,0,,0.61,10.37,1.4,12.39,0
ORD-01766,2026-09-12,lunch,app,3,0,,0.97,10.54,1.55,13.05,0
ORD-01767,2026-09-12,lunch,counter,2,0,,0.77,2.1,1.59,4.47,1
ORD-01768,2026-09-12,lunch,app,3,1,,0.66,7.7,,,
ORD-01769,2026-09-12,lunch,app,1,0,,0.79,5.37,1.31,7.47,1
ORD-01770,2026-09-12,lunch,app,4,0,,0.61,14.68,1.68,16.97,0
ORD-01771,2026-09-12,lunch,counter,4,0,,1.41,5.27,2.02,8.69,1
ORD-01772,2026-09-12,lunch,counter,4,0,,2.04,15.43,1.76,19.23,0
ORD-01773,2026-09-12,lunch,app,2,0,,0.54,4.49,2.37,7.41,1
ORD-01774,2026-09-12,lunch,counter,2,0,,1.35,11.79,2.39,15.53,0
ORD-01775,2026-09-12,lunch,counter,1,0,,0.63,5.79,1.74,8.16,1
ORD-01776,2026-09-12,lunch,app,1,0,,0.38,8.36,1.06,9.8,1
ORD-01777,2026-09-12,lunch,counter,3,0,,1.56,9.01,2.42,12.99,0
ORD-01778,2026-09-12,lunch,app,3,0,,1.45,4.94,0.45,6.84,1
ORD-01779,2026-09-12,lunch,app,3,0,,0.98,4.97,2.15,8.1,1
ORD-01780,2026-09-12,lunch,counter,2,0,,1.49,8.21,2.29,11.98,1
ORD-01781,2026-09-12,lunch,counter,1,0,,1.72,7.65,1.9,11.27,1
ORD-01782,2026-09-12,lunch,app,1,0,,1.84,6.48,2.01,10.34,1
ORD-01783,2026-09-12,lunch,counter,1,0,,0.94,7.2,2.5,10.64,1
ORD-01784,2026-09-12,lunch,app,4,0,,1.21,10.65,2.33,14.19,0
ORD-01785,2026-09-12,lunch,app,4,0,,1.46,11.53,3.45,16.44,0
ORD-01786,2026-09-12,lunch,counter,3,0,,0.5,8.36,2.36,11.23,1
ORD-01787,2026-09-12,lunch,app,4,0,,0.9,10.85,1.18,12.93,0
ORD-01788,2026-09-12,lunch,app,4,0,,0.98,8.28,1.18,10.45,1
ORD-01789,2026-09-12,lunch,counter,1,0,,0.29,2.49,1.94,4.72,1
ORD-01790,2026-09-12,lunch,app,3,0,,0.8,6.05,1.39,8.23,1
ORD-01791,2026-09-12,lunch,counter,3,0,,0.43,2.0,1.06,3.49,1
ORD-01792,2026-09-12,lunch,app,1,0,,1.72,7.45,2.03,11.2,1
ORD-01793,2026-09-12,lunch,counter,2,0,,1.38,10.62,1.95,13.96,0
ORD-01794,2026-09-12,lunch,counter,3,0,,1.18,8.64,2.61,12.43,0
ORD-01795,2026-09-12,lunch,app,1,0,,0.9,7.04,2.03,9.97,1
ORD-01796,2026-09-12,lunch,app,1,0,,0.81,7.35,1.57,9.72,1
ORD-01797,2026-09-12,lunch,counter,2,0,,1.37,3.83,1.92,7.12,1
ORD-01798,2026-09-12,lunch,counter,3,0,,0.82,7.07,1.34,9.23,1
ORD-01799,2026-09-12,lunch,app,1,0,,1.1,10.1,1.56,12.77,0
ORD-01800,2026-09-12,lunch,counter,1,0,,1.09,10.16,1.16,12.41,0
ORD-01801,2026-09-12,lunch,counter,3,1,,1.8,13.91,,,
ORD-01802,2026-09-12,lunch,app,3,0,,0.96,11.04,2.44,14.44,0
ORD-01803,2026-09-12,lunch,counter,1,0,,1.02,9.62,1.21,11.85,1
ORD-01804,2026-09-12,lunch,app,1,0,,0.78,5.98,1.2,7.97,1
ORD-01805,2026-09-12,lunch,counter,2,0,,0.2,2.0,0.3,2.5,1
ORD-01806,2026-09-12,lunch,counter,1,0,,0.73,9.87,0.81,11.4,1
ORD-01807,2026-09-12,lunch,counter,4,0,,0.79,3.94,1.79,6.52,1
ORD-01808,2026-09-12,lunch,counter,4,0,kitchen_rework,0.22,12.03,0.46,12.72,0
ORD-01809,2026-09-12,lunch,app,4,0,kitchen_rework,1.71,20.02,2.59,24.32,0
ORD-01810,2026-09-12,lunch,counter,3,0,,0.87,12.27,1.65,14.79,0
ORD-01811,2026-09-12,lunch,counter,3,0,,0.27,3.14,0.62,4.03,1
ORD-01812,2026-09-12,lunch,counter,2,0,,0.67,11.08,2.3,14.05,0
ORD-01813,2026-09-12,lunch,app,2,0,,0.31,6.56,1.08,7.95,1
ORD-01814,2026-09-12,lunch,counter,2,0,,0.75,3.6,0.6,4.95,1
ORD-01815,2026-09-12,lunch,app,4,1,payment,0.39,8.19,,,
ORD-01816,2026-09-12,lunch,counter,4,0,,0.85,8.73,0.9,10.47,1
ORD-01817,2026-09-12,lunch,counter,3,0,,1.09,11.54,2.68,15.31,0
ORD-01818,2026-09-12,lunch,counter,4,0,,0.99,4.59,1.5,7.09,1
ORD-01819,2026-09-12,lunch,counter,1,0,stockout,1.3,3.13,1.23,5.66,1
ORD-01820,2026-09-12,lunch,counter,3,0,,0.26,7.09,0.72,8.06,1
ORD-01821,2026-09-12,lunch,app,4,0,,0.83,7.07,1.04,8.95,1
ORD-01822,2026-09-12,lunch,app,2,0,,1.33,10.86,1.63,13.82,0
ORD-01823,2026-09-12,lunch,counter,3,0,,0.9,8.82,1.26,10.97,1
ORD-01824,2026-09-12,lunch,counter,4,0,,1.22,10.84,0.32,12.38,0
ORD-01825,2026-09-12,lunch,counter,2,0,,0.87,6.88,2.14,9.89,1
ORD-01826,2026-09-12,lunch,app,3,0,,1.5,13.61,2.27,17.39,0
ORD-01827,2026-09-12,lunch,counter,4,0,,0.62,6.98,1.85,9.45,1
ORD-01828,2026-09-12,lunch,app,4,0,,0.89,12.0,1.64,14.52,0
ORD-01829,2026-09-12,lunch,counter,4,0,,0.2,6.76,0.3,7.26,1
ORD-01830,2026-09-12,lunch,app,4,0,,0.74,8.34,2.84,11.93,1
ORD-01831,2026-09-12,lunch,counter,3,0,,1.27,4.46,1.6,7.33,1
ORD-01832,2026-09-12,lunch,app,4,0,,1.04,7.46,0.67,9.18,1
ORD-01833,2026-09-12,lunch,app,3,0,,1.02,11.55,2.27,14.84,0
ORD-01834,2026-09-12,lunch,counter,4,0,,1.48,6.66,1.85,9.99,1
ORD-01835,2026-09-12,lunch,app,2,0,,0.92,12.7,2.69,16.3,0
ORD-01836,2026-09-12,dinner,counter,4,0,,0.47,10.9,0.79,12.16,0
ORD-01837,2026-09-12,dinner,app,2,0,,0.81,10.96,2.62,14.39,0
ORD-01838,2026-09-12,dinner,app,2,0,,1.47,18.25,1.87,21.59,0
ORD-01839,2026-09-12,dinner,counter,3,0,,0.71,5.65,1.22,7.58,1
ORD-01840,2026-09-12,dinner,counter,4,0,,1.38,2.0,1.02,4.4,1
ORD-01841,2026-09-12,dinner,app,1,0,,0.51,6.41,0.9,7.81,1
ORD-01842,2026-09-12,dinner,counter,1,0,,1.4,2.99,1.02,5.41,1
ORD-01843,2026-09-12,dinner,counter,2,0,,0.48,5.87,1.67,8.03,1
ORD-01844,2026-09-12,dinner,counter,1,0,,0.7,9.47,1.02,11.2,1
ORD-01845,2026-09-12,dinner,app,2,0,,1.99,8.41,2.22,12.62,0
ORD-01846,2026-09-12,dinner,app,3,0,,2.18,8.26,3.88,14.33,0
ORD-01847,2026-09-12,dinner,counter,3,0,,0.75,4.08,0.3,5.13,1
ORD-01848,2026-09-12,dinner,app,2,1,,1.48,13.44,,,
ORD-01849,2026-09-12,dinner,counter,2,0,,0.76,8.34,0.3,9.4,1
ORD-01850,2026-09-12,dinner,app,2,0,,0.63,9.1,0.95,10.69,1
ORD-01851,2026-09-12,dinner,app,2,0,,0.81,5.76,2.24,8.82,1
ORD-01852,2026-09-12,dinner,counter,4,0,,1.07,2.3,2.26,5.64,1
ORD-01853,2026-09-12,dinner,app,1,0,,0.76,7.26,1.49,9.51,1
ORD-01854,2026-09-12,dinner,counter,2,0,,0.79,10.8,2.13,13.72,0
ORD-01855,2026-09-12,dinner,app,3,0,,1.58,11.71,3.79,17.07,0
ORD-01856,2026-09-12,dinner,app,3,0,,0.79,5.41,1.13,7.32,1
ORD-01857,2026-09-12,dinner,counter,4,0,,0.2,10.09,1.35,11.64,1
ORD-01858,2026-09-12,dinner,counter,3,0,,1.3,10.72,1.02,13.05,0
ORD-01859,2026-09-12,dinner,counter,1,0,,1.18,7.0,1.69,9.88,1
ORD-01860,2026-09-12,dinner,app,3,0,,0.98,6.47,0.79,8.24,1
ORD-01861,2026-09-12,dinner,counter,4,0,,0.55,9.14,2.24,11.93,1
ORD-01862,2026-09-12,dinner,app,4,0,,1.51,8.57,2.62,12.69,0
ORD-01863,2026-09-12,dinner,app,3,0,,1.14,7.98,1.55,10.67,1
ORD-01864,2026-09-12,dinner,app,4,0,,0.99,9.63,2.18,12.8,0
ORD-01865,2026-09-12,dinner,app,1,0,,0.68,4.01,0.59,5.29,1
ORD-01866,2026-09-12,dinner,counter,1,0,,0.95,9.52,1.06,11.53,1
ORD-01867,2026-09-12,dinner,counter,1,0,payment,1.05,2.09,2.32,5.46,1
ORD-01868,2026-09-12,dinner,counter,1,0,,0.85,10.29,0.37,11.51,1
ORD-01869,2026-09-12,dinner,counter,3,0,,1.4,6.99,1.33,9.72,1
ORD-01870,2026-09-12,dinner,counter,2,0,,1.37,12.76,3.29,17.41,0
ORD-01871,2026-09-12,dinner,counter,4,0,,1.92,9.37,0.82,12.11,0
ORD-01872,2026-09-12,dinner,app,2,0,,0.28,3.14,2.44,5.86,1
ORD-01873,2026-09-12,dinner,app,3,0,,0.97,8.61,3.25,12.83,0
ORD-01874,2026-09-12,dinner,app,2,0,,2.11,14.26,3.35,19.72,0
ORD-01875,2026-09-12,dinner,app,4,0,,1.41,10.37,2.88,14.65,0
ORD-01876,2026-09-12,dinner,app,4,0,,2.04,5.72,1.36,9.12,1
ORD-01877,2026-09-12,dinner,counter,3,0,,1.48,6.5,3.11,11.09,1
ORD-01878,2026-09-12,dinner,counter,2,0,,1.74,13.08,2.92,17.73,0
ORD-01879,2026-09-12,dinner,app,1,0,,2.24,5.6,3.34,11.17,1
ORD-01880,2026-09-12,dinner,app,2,0,,0.53,6.32,0.76,7.62,1
ORD-01881,2026-09-12,dinner,app,2,0,,1.44,5.47,2.1,9.01,1
ORD-01882,2026-09-12,dinner,app,4,0,,1.05,4.81,1.23,7.09,1
ORD-01883,2026-09-12,dinner,counter,1,0,,1.17,11.5,1.69,14.36,0
ORD-01884,2026-09-12,dinner,counter,3,0,,1.63,12.52,2.23,16.39,0
ORD-01885,2026-09-12,dinner,app,3,0,kitchen_rework,0.71,18.14,0.88,19.72,0
ORD-01886,2026-09-12,dinner,counter,2,0,,1.48,7.09,2.81,11.38,1
ORD-01887,2026-09-12,dinner,counter,3,0,,0.69,2.0,1.18,3.87,1
ORD-01888,2026-09-12,dinner,app,1,0,,1.2,7.19,2.69,11.08,1
ORD-01889,2026-09-12,dinner,counter,1,0,kitchen_rework,2.25,19.09,2.63,23.97,0
ORD-01890,2026-09-12,dinner,app,3,0,,1.14,8.53,2.07,11.74,1
ORD-01891,2026-09-12,dinner,app,3,0,,1.63,10.19,1.89,13.72,0
ORD-01892,2026-09-12,dinner,app,4,1,,1.99,11.09,,,
ORD-01893,2026-09-12,dinner,counter,3,0,,1.46,12.75,2.9,17.11,0
ORD-01894,2026-09-12,dinner,counter,3,0,,0.73,3.52,0.3,4.55,1
ORD-01895,2026-09-12,dinner,counter,4,0,,0.34,11.89,1.73,13.95,0
ORD-01896,2026-09-12,dinner,counter,4,1,,0.91,4.64,,,
ORD-01897,2026-09-12,dinner,app,4,0,,0.64,12.79,0.85,14.28,0
ORD-01898,2026-09-12,dinner,counter,3,0,,1.51,6.41,0.79,8.7,1
ORD-01899,2026-09-12,dinner,app,3,0,,0.87,3.63,1.76,6.26,1
