order_id,order_ts,accepted_ts,ready_ts,handover_ts,shift,channel,item_count,cancelled,issue_code
ORD-00528,2026-09-08T13:33:33,2026-09-08T13:34:31.365566,2026-09-08T13:42:03.467677,2026-09-08T13:42:45.502097,lunch,app,2,false,
ORD-00529,2026-09-08T13:52:07,2026-09-08T13:52:56.476253,2026-09-08T13:58:20.436624,2026-09-08T13:59:29.913730,lunch,app,4,false,payment
ORD-00530,2026-09-08T13:22:30,2026-09-08T13:23:20.761990,2026-09-08T13:35:44.086638,2026-09-08T13:37:42.296207,lunch,counter,2,false,
ORD-00531,2026-09-08T12:56:55,2026-09-08T12:58:33.689687,2026-09-08T13:06:29.985831,2026-09-08T13:09:51.000136,lunch,app,4,false,
ORD-00532,2026-09-08T13:53:20,2026-09-08T13:54:31.234862,2026-09-08T13:59:43.459042,2026-09-08T14:01:26.866380,lunch,app,3,false,
ORD-00533,2026-09-08T13:20:27,2026-09-08T13:21:35.087048,2026-09-08T13:33:49.917020,2026-09-08T13:36:05.169710,lunch,counter,3,false,
ORD-00534,2026-09-08T13:19:33,2026-09-08T13:20:19.033810,2026-09-08T13:31:27.608396,2026-09-08T13:33:17.187175,lunch,app,2,false,
ORD-00535,2026-09-08T14:07:15,2026-09-08T14:08:42.998938,2026-09-08T14:11:00.998938,2026-09-08T14:11:36.798412,lunch,app,1,false,
ORD-00536,2026-09-08T19:43:29,2026-09-08T19:44:58.237444,2026-09-08T19:55:49.331492,2026-09-08T19:57:21.767110,dinner,counter,3,false,
ORD-00537,2026-09-08T21:09:51,2026-09-08T21:10:31.663994,2026-09-08T21:13:09.220841,2026-09-08T21:14:37.274739,dinner,app,3,false,
ORD-00538,2026-09-08T19:30:54,2026-09-08T19:32:46.768318,2026-09-08T19:45:32.396453,2026-09-08T19:48:04.354782,dinner,counter,3,false,
ORD-00539,2026-09-08T21:16:57,2026-09-08T21:17:17.691201,2026-09-08T21:22:13.355443,2026-09-08T21:25:01.513344,dinner,counter,3,false,
ORD-00540,2026-09-08T19:37:25,2026-09-08T19:37:52.444016,2026-09-08T19:48:39.300045,2026-09-08T19:50:27.706819,dinner,counter,1,false,payment
ORD-00541,2026-09-08T19:16:45,2026-09-08T19:17:42.870340,2026-09-08T19:28:08.774225,2026-09-08T19:28:29.932592,dinner,app,1,false,kitchen_rework
ORD-00542,2026-09-08T19:17:33,2026-09-08T19:19:04.084524,2026-09-08T19:26:28.324689,2026-09-08T19:27:22.730636,dinner,counter,4,false,
ORD-00543,2026-09-08T21:16:12,2026-09-08T21:17:13.910035,2026-09-08T21:19:22.573108,2026-09-08T21:21:34.031764,dinner,counter,1,false,payment
ORD-00544,2026-09-08T19:24:22,2026-09-08T19:25:09.589323,2026-09-08T19:36:47.041748,2026-09-08T19:38:08.049040,dinner,counter,4,false,
ORD-00545,2026-09-08T19:29:31,2026-09-08T19:30:28.154897,2026-09-08T19:42:27.952397,2026-09-08T19:44:11.411022,dinner,counter,4,false,
ORD-00546,2026-09-08T20:18:46,2026-09-08T20:20:05.695020,2026-09-08T20:32:41.205381,2026-09-08T20:33:40.878882,dinner,counter,3,false,
ORD-00547,2026-09-08T19:07:55,2026-09-08T19:08:45.030640,2026-09-08T19:18:23.238479,2026-09-08T19:19:37.299711,dinner,app,1,false,
ORD-00548,2026-09-08T20:13:26,2026-09-08T20:14:44.584937,2026-09-08T20:26:00.569026,2026-09-08T20:28:16.536805,dinner,app,4,false,
ORD-00549,2026-09-08T20:35:05,2026-09-08T20:35:37.269582,2026-09-08T20:39:31.576640,2026-09-08T20:41:40.226709,dinner,app,3,false,stockout
ORD-00550,2026-09-08T19:39:51,2026-09-08T19:41:15.380330,2026-09-08T19:50:07.433263,2026-09-08T19:52:35.403727,dinner,app,2,false,
ORD-00551,2026-09-08T19:55:16,2026-09-08T19:56:37.595868,2026-09-08T20:05:26.594666,2026-09-08T20:08:46.431478,dinner,counter,3,false,
ORD-00552,2026-09-08T20:00:32,2026-09-08T20:01:55.050891,2026-09-08T20:11:09.309725,2026-09-08T20:13:38.570374,dinner,app,3,false,
ORD-00553,2026-09-08T19:50:16,2026-09-08T19:51:42.490732,2026-09-08T20:03:18.969025,2026-09-08T20:05:03.191751,dinner,counter,3,false,
ORD-00554,2026-09-08T19:56:45,2026-09-08T19:58:03.142033,2026-09-08T20:09:09.636564,2026-09-08T20:12:00.694602,dinner,counter,2,false,
ORD-00555,2026-09-08T20:58:16,2026-09-08T20:59:22.754346,2026-09-08T21:09:14.935435,2026-09-08T21:12:07.987887,dinner,app,2,false,
ORD-00556,2026-09-08T19:33:04,2026-09-08T19:34:28.741021,2026-09-08T19:44:51.286597,2026-09-08T19:46:41.028474,dinner,counter,3,false,
ORD-00557,2026-09-08T19:06:15,2026-09-08T19:06:48.304389,2026-09-08T19:15:36.824183,2026-09-08T19:17:22.847547,dinner,app,3,false,
ORD-00558,2026-09-08T21:04:55,2026-09-08T21:05:16.846042,2026-09-08T21:07:16.846042,2026-09-08T21:08:49.077139,dinner,app,3,false,
ORD-00559,2026-09-08T21:18:06,2026-09-08T21:18:18,2026-09-08T21:27:23.178178,2026-09-08T21:28:44.280188,dinner,counter,2,false,
ORD-00560,2026-09-08T21:28:33,2026-09-08T21:29:38.532669,2026-09-08T21:32:47.986617,2026-09-08T21:34:40.056226,dinner,app,2,false,
ORD-00561,2026-09-08T20:42:10,2026-09-08T20:43:11.132844,2026-09-08T20:45:11.132844,2026-09-08T20:45:29.132844,dinner,counter,4,false,
ORD-00562,2026-09-08T20:57:46,2026-09-08T20:58:53.274024,2026-09-08T21:05:01.148781,2026-09-08T21:07:55.575286,dinner,counter,2,false,
ORD-00563,2026-09-08T19:53:32,2026-09-08T19:55:19.645491,2026-09-08T20:05:52.210815,2026-09-08T20:07:26.284285,dinner,counter,2,false,
ORD-00564,2026-09-08T20:52:27,2026-09-08T20:53:01.674242,2026-09-08T21:04:09.092593,2026-09-08T21:06:02.766441,dinner,app,3,false,
ORD-00565,2026-09-08T19:19:04,2026-09-08T19:20:05.621300,2026-09-08T19:30:33.574766,2026-09-08T19:31:32.881504,dinner,app,4,false,
ORD-00566,2026-09-08T20:27:40,2026-09-08T20:29:24.560740,2026-09-08T20:42:13.316150,2026-09-08T20:44:08.540110,dinner,app,1,false,payment
ORD-00567,2026-09-08T20:13:32,2026-09-08T20:15:19.017334,2026-09-08T20:24:33.767466,2026-09-08T20:26:38.617014,dinner,counter,2,false,
ORD-00568,2026-09-08T19:57:51,2026-09-08T19:58:09.836368,2026-09-08T20:12:39.610920,2026-09-08T20:15:21.689164,dinner,app,3,false,
ORD-00569,2026-09-08T19:45:42,2026-09-08T19:46:37.103664,2026-09-08T20:00:05.682246,2026-09-08T20:03:19.388799,dinner,counter,1,false,
ORD-00570,2026-09-08T21:20:16,2026-09-08T21:21:53.426573,2026-09-08T21:31:07.692391,2026-09-08T21:33:27.089059,dinner,app,3,false,
ORD-00571,2026-09-08T20:33:41,2026-09-08T20:33:53,2026-09-08T20:38:01.788958,2026-09-08T20:39:13.925079,dinner,counter,1,false,
ORD-00572,2026-09-08T21:04:30,2026-09-08T21:05:28.308622,2026-09-08T21:13:05.899249,2026-09-08T21:15:38.722406,dinner,counter,2,false,stockout
ORD-00573,2026-09-08T20:03:47,2026-09-08T20:04:53.149981,2026-09-08T20:14:30.718442,2026-09-08T20:15:57.278997,dinner,app,4,false,
ORD-00574,2026-09-08T20:57:56,2026-09-08T20:59:06.274514,2026-09-08T21:01:53.016553,2026-09-08T21:05:39.000970,dinner,app,4,false,
ORD-00575,2026-09-08T19:09:12,2026-09-08T19:10:20.416296,2026-09-08T19:12:20.416296,2026-09-08T19:13:29.928336,dinner,counter,4,false,
ORD-00576,2026-09-08T19:00:31,2026-09-08T19:01:03.762742,2026-09-08T19:06:17.074920,2026-09-08T19:08:20.039981,dinner,app,3,false,
ORD-00577,2026-09-08T19:29:22,2026-09-08T19:30:45.351229,2026-09-08T19:33:10.594800,2026-09-08T19:33:45.481523,dinner,counter,2,false,payment
ORD-00578,2026-09-08T20:45:06,2026-09-08T20:45:58.207318,2026-09-08T20:51:58.133741,2026-09-08T20:52:32.051438,dinner,counter,4,false,
ORD-00579,2026-09-08T20:47:58,2026-09-08T20:48:45.676780,2026-09-08T21:01:06.508666,2026-09-08T21:02:00.529362,dinner,app,3,false,
ORD-00580,2026-09-08T19:51:44,2026-09-08T19:53:02.305615,2026-09-08T20:05:52.090955,2026-09-08T20:08:34.233675,dinner,app,1,false,
ORD-00581,2026-09-08T21:18:11,2026-09-08T21:18:46.372636,2026-09-08T21:27:55.722844,2026-09-08T21:28:47.723725,dinner,app,2,false,
ORD-00582,2026-09-08T21:05:49,2026-09-08T21:06:01,2026-09-08T21:09:45.919128,2026-09-08T21:11:50.642541,dinner,counter,4,false,
ORD-00583,2026-09-08T20:19:11,2026-09-08T20:19:50.090202,2026-09-08T20:32:46.079786,2026-09-08T20:34:38.347970,dinner,app,1,false,
ORD-00584,2026-09-08T20:27:59,2026-09-08T20:29:39.503517,2026-09-08T20:36:38.316675,2026-09-08T20:38:12.877179,dinner,counter,3,false,
ORD-00585,2026-09-08T19:51:45,2026-09-08T19:53:21.911280,2026-09-08T20:05:32.480346,,dinner,counter,1,true,
ORD-00586,2026-09-08T20:35:21,2026-09-08T20:36:42.015105,2026-09-08T20:47:46.255530,2026-09-08T20:48:19.875454,dinner,counter,3,false,
ORD-00587,2026-09-08T20:21:00,2026-09-08T20:22:45.033148,2026-09-08T20:34:43.874854,2026-09-08T20:37:15.173750,dinner,counter,2,false,
ORD-00588,2026-09-08T21:11:41,2026-09-08T21:11:56.283774,2026-09-08T21:16:53.708048,2026-09-08T21:17:11.708048,dinner,counter,2,false,
ORD-00589,2026-09-08T20:31:27,2026-09-08T20:32:01.314553,2026-09-08T20:39:13.539909,2026-09-08T20:40:43.280891,dinner,counter,2,false,
ORD-00590,2026-09-08T21:17:31,2026-09-08T21:17:43,2026-09-08T21:23:30.443505,2026-09-08T21:24:24.992612,dinner,counter,1,false,
ORD-00591,2026-09-08T19:34:22,2026-09-08T19:35:34.862273,2026-09-08T19:47:21.716643,2026-09-08T19:48:56.783505,dinner,counter,3,false,
ORD-00592,2026-09-08T20:05:22,2026-09-08T20:06:01.680822,2026-09-08T20:12:49.618162,2026-09-08T20:14:24.687275,dinner,app,2,false,
ORD-00593,2026-09-08T20:44:56,2026-09-08T20:46:16.525547,2026-09-08T20:53:14.196642,2026-09-08T20:54:08.652029,dinner,app,4,false,
ORD-00594,2026-09-08T19:59:42,2026-09-08T20:00:36.379369,2026-09-08T20:05:38.872863,2026-09-08T20:09:13.142316,dinner,counter,1,false,
ORD-00595,2026-09-08T20:20:50,2026-09-08T20:22:24.382803,2026-09-08T20:34:27.421428,2026-09-08T20:36:31.322867,dinner,counter,3,false,payment
ORD-00596,2026-09-08T19:23:42,2026-09-08T19:24:04.829366,2026-09-08T19:30:56.455581,2026-09-08T19:31:22.617623,dinner,app,4,false,
ORD-00597,2026-09-08T19:25:45,2026-09-08T19:25:57,2026-09-08T19:35:09.694478,,dinner,app,4,true,
ORD-00598,2026-09-08T19:27:41,2026-09-08T19:28:17.661428,2026-09-08T19:37:48.166570,2026-09-08T19:39:56.510705,dinner,counter,1,false,
ORD-00599,2026-09-08T19:46:13,2026-09-08T19:47:38.208620,2026-09-08T20:00:17.382642,2026-09-08T20:03:05.138303,dinner,app,2,false,
ORD-00600,2026-09-08T19:12:06,2026-09-08T19:13:27.278827,2026-09-08T19:18:23.748858,2026-09-08T19:20:11.784691,dinner,counter,4,false,
ORD-00601,2026-09-08T20:01:32,2026-09-08T20:02:53.579325,2026-09-08T20:06:38.726927,2026-09-08T20:07:04.763829,dinner,app,2,false,
ORD-00602,2026-09-08T19:46:50,2026-09-08T19:47:45.771302,2026-09-08T20:00:29.868530,2026-09-08T20:01:49.819794,dinner,counter,4,false,
ORD-00603,2026-09-08T21:18:39,2026-09-08T21:19:14.242812,2026-09-08T21:23:26.817087,2026-09-08T21:26:13.537491,dinner,counter,4,false,
ORD-00604,2026-09-08T21:25:00,2026-09-08T21:25:53.671898,2026-09-08T21:32:01.410264,2026-09-08T21:33:44.439250,dinner,app,2,false,
ORD-00605,2026-09-08T19:38:49,2026-09-08T19:40:33.776271,2026-09-08T19:49:31.373601,2026-09-08T19:50:41.669794,dinner,counter,3,false,
ORD-00606,2026-09-08T19:42:43,2026-09-08T19:43:38.396551,2026-09-08T19:49:10.260029,2026-09-08T19:51:16.408156,dinner,counter,1,false,
ORD-00607,2026-09-08T20:25:09,2026-09-08T20:26:49.805154,2026-09-08T20:34:24.839131,2026-09-08T20:37:27.370702,dinner,app,1,false,
ORD-00608,2026-09-08T20:50:57,2026-09-08T20:52:48.995526,2026-09-08T21:09:47.766634,2026-09-08T21:10:57.973129,dinner,app,1,false,kitchen_rework
ORD-00609,2026-09-08T21:12:10,2026-09-08T21:13:16.296322,2026-09-08T21:19:49.907764,2026-09-08T21:20:07.907764,dinner,counter,4,false,
ORD-00610,2026-09-08T21:22:17,2026-09-08T21:23:03.319215,2026-09-08T21:30:02.175015,2026-09-08T21:32:04.625747,dinner,counter,4,false,
ORD-00611,2026-09-08T19:04:22,2026-09-08T19:04:34,2026-09-08T19:11:23.674448,2026-09-08T19:11:47.028322,dinner,counter,3,false,payment
ORD-00612,2026-09-08T19:11:23,2026-09-08T19:12:15.030816,2026-09-08T19:17:57.639009,2026-09-08T19:19:09.509484,dinner,app,4,false,
ORD-00613,2026-09-08T19:18:56,2026-09-08T19:20:28.537999,2026-09-08T19:26:54.338449,2026-09-08T19:28:41.647184,dinner,counter,4,false,
ORD-00614,2026-09-08T21:14:44,2026-09-08T21:16:05.606738,2026-09-08T21:24:20.557199,2026-09-08T21:25:15.048650,dinner,app,1,false,
ORD-00615,2026-09-08T20:55:06,2026-09-08T20:55:44.227733,2026-09-08T21:02:52.837034,2026-09-08T21:03:26.852621,dinner,counter,3,false,
ORD-00616,2026-09-08T21:04:16,2026-09-08T21:04:38.573416,2026-09-08T21:08:22.841395,2026-09-08T21:09:35.674406,dinner,counter,4,false,
ORD-00617,2026-09-08T19:16:10,2026-09-08T19:17:16.090393,2026-09-08T19:23:49.601353,2026-09-08T19:24:07.601353,dinner,app,2,false,
ORD-00618,2026-09-08T21:20:46,2026-09-08T21:21:25.746498,2026-09-08T21:34:22.219775,2026-09-08T21:36:50.565621,dinner,app,4,false,
ORD-00619,2026-09-08T20:35:15,2026-09-08T20:35:41.055767,2026-09-08T20:41:10.408777,2026-09-08T20:42:45.346538,dinner,counter,2,false,
ORD-00620,2026-09-08T21:27:52,2026-09-08T21:28:44.318206,2026-09-08T21:34:33.810360,2026-09-08T21:34:51.810360,dinner,app,1,false,
ORD-00621,2026-09-08T20:41:15,2026-09-08T20:41:50.630559,2026-09-08T20:47:30.973367,2026-09-08T20:50:12.129532,dinner,counter,2,false,payment
ORD-00622,2026-09-08T20:09:10,2026-09-08T20:09:47.029918,2026-09-08T20:20:18.633552,2026-09-08T20:22:42.838164,dinner,counter,2,false,
ORD-00623,2026-09-08T20:34:03,2026-09-08T20:35:06.957413,2026-09-08T20:44:03.148262,2026-09-08T20:44:59.677393,dinner,counter,4,false,
ORD-00624,2026-09-08T20:41:08,2026-09-08T20:41:43.964086,2026-09-08T20:51:52.319872,2026-09-08T20:52:10.319872,dinner,app,3,false,
ORD-00625,2026-09-08T19:03:17,2026-09-08T19:03:29,2026-09-08T19:13:15.113950,2026-09-08T19:14:38.934590,dinner,app,1,false,
ORD-00626,2026-09-08T19:11:14,2026-09-08T19:11:51.791352,2026-09-08T19:15:56.988019,2026-09-08T19:16:48.294209,dinner,counter,3,false,
ORD-00627,2026-09-08T19:58:18,2026-09-08T19:59:33.893884,2026-09-08T20:03:57.352182,2026-09-08T20:06:11.661358,dinner,app,2,false,
ORD-00628,2026-09-08T19:14:00,2026-09-08T19:14:25.560657,2026-09-08T19:16:41.629837,2026-09-08T19:17:03.994437,dinner,counter,2,false,
ORD-00629,2026-09-08T19:34:21,2026-09-08T19:35:38.696143,2026-09-08T19:40:45.960771,2026-09-08T19:43:23.014131,dinner,app,1,false,
ORD-00630,2026-09-08T19:07:58,2026-09-08T19:08:20.184653,2026-09-08T19:11:08.344837,2026-09-08T19:11:59.241386,dinner,counter,4,false,
ORD-00631,2026-09-08T21:18:02,2026-09-08T21:18:21.428668,2026-09-08T21:25:47.332668,,dinner,counter,2,true,
ORD-00632,2026-09-08T19:17:37,2026-09-08T19:18:28.366393,2026-09-08T19:21:58.329389,2026-09-08T19:22:54.236395,dinner,app,1,false,
ORD-00633,2026-09-08T19:16:48,2026-09-08T19:17:49.839722,2026-09-08T19:22:18.022744,2026-09-08T19:22:56.689115,dinner,app,4,false,
ORD-00634,2026-09-08T21:07:41,2026-09-08T21:08:11.206603,2026-09-08T21:11:52.482550,2026-09-08T21:13:08.250263,dinner,app,3,false,payment
ORD-00635,2026-09-08T20:22:16,2026-09-08T20:23:25.214533,2026-09-08T20:34:19.054329,2026-09-08T20:34:49.370165,dinner,counter,4,false,stockout
ORD-00636,2026-09-08T20:01:18,2026-09-08T20:02:58.306916,2026-09-08T20:28:52.443530,2026-09-08T20:31:21.571560,dinner,counter,3,false,kitchen_rework
ORD-00637,2026-09-08T19:40:27,2026-09-08T19:42:01.194829,2026-09-08T19:54:45.531612,2026-09-08T19:56:22.698631,dinner,counter,2,false,
ORD-00638,2026-09-08T19:15:42,2026-09-08T19:16:49.267248,2026-09-08T19:19:47.580120,2026-09-08T19:22:11.098512,dinner,counter,1,false,
ORD-00639,2026-09-08T19:38:50,2026-09-08T19:40:09.632975,2026-09-08T19:49:40.550418,2026-09-08T19:51:47.686002,dinner,counter,2,false,
ORD-00640,2026-09-08T20:38:48,2026-09-08T20:39:31.687780,2026-09-08T20:45:09.509293,2026-09-08T20:47:06.822631,dinner,app,1,false,
ORD-00641,2026-09-08T20:20:36,2026-09-08T20:21:39.236889,2026-09-08T20:31:42.706453,2026-09-08T20:32:46.305489,dinner,app,2,false,
ORD-00642,2026-09-08T20:47:06,2026-09-08T20:48:02.968988,2026-09-08T20:52:08.050454,2026-09-08T20:52:26.050454,dinner,counter,4,false,
ORD-00643,2026-09-08T21:09:08,2026-09-08T21:10:23.326309,2026-09-08T21:20:17.089143,2026-09-08T21:22:07.407443,dinner,app,3,false,
ORD-00644,2026-09-08T20:34:42,2026-09-08T20:34:59.877728,2026-09-08T20:40:19.893494,2026-09-08T20:41:41.281044,dinner,app,3,false,
ORD-00645,2026-09-08T20:16:35,2026-09-08T20:17:55.440400,2026-09-08T20:26:02.081873,2026-09-08T20:28:55.005011,dinner,counter,1,false,
ORD-00646,2026-09-08T20:45:25,2026-09-08T20:45:56.205730,2026-09-08T20:55:43.537979,2026-09-08T20:57:15.086444,dinner,app,1,false,
ORD-00647,2026-09-08T20:13:41,2026-09-08T20:14:54.560019,2026-09-08T20:26:11.047874,2026-09-08T20:29:03.018276,dinner,app,4,false,
ORD-00648,2026-09-08T19:28:16,2026-09-08T19:28:40.471819,2026-09-08T19:35:53.333511,2026-09-08T19:37:13.015416,dinner,counter,2,false,
ORD-00649,2026-09-08T19:46:59,2026-09-08T19:48:39.118047,2026-09-08T19:59:16.571275,2026-09-08T20:02:11.707499,dinner,counter,3,false,
ORD-00650,2026-09-08T21:02:09,2026-09-08T21:02:21,2026-09-08T21:09:23.678915,,dinner,app,1,true,stockout
ORD-00651,2026-09-09T09:40:29,2026-09-09T09:41:13.379719,2026-09-09T09:46:27.679140,2026-09-09T09:48:29.442878,breakfast,counter,3,false,
ORD-00652,2026-09-09T08:20:32,2026-09-09T08:20:44,2026-09-09T08:31:56.217584,2026-09-09T08:34:17.521104,breakfast,app,3,false,
ORD-00653,2026-09-09T09:21:46,2026-09-09T09:22:56.328158,2026-09-09T09:32:12.940476,2026-09-09T09:33:40.075804,breakfast,app,4,false,
ORD-00654,2026-09-09T09:03:23,2026-09-09T09:04:38.923039,2026-09-09T09:17:06.450843,2026-09-09T09:19:11.173391,breakfast,counter,3,false,
ORD-00655,2026-09-09T09:08:50,2026-09-09T09:09:47.898359,2026-09-09T09:27:31.925099,,breakfast,counter,1,true,
ORD-00656,2026-09-09T09:47:34,2026-09-09T09:47:46,2026-09-09T09:53:50.059614,2026-09-09T09:55:20.107799,breakfast,app,3,false,
ORD-00657,2026-09-09T08:14:23,2026-09-09T08:15:24.223159,2026-09-09T08:22:27.218175,2026-09-09T08:23:39.184851,breakfast,app,1,false,stockout
ORD-00658,2026-09-09T09:27:57,2026-09-09T09:29:02.201188,2026-09-09T09:35:38.926510,2026-09-09T09:38:13.114221,breakfast,app,3,false,
ORD-00659,2026-09-09T09:24:11,2026-09-09T09:25:49.862594,2026-09-09T09:35:35.694640,2026-09-09T09:37:44.717368,breakfast,counter,2,false,
ORD-00660,2026-09-09T09:54:05,2026-09-09T09:55:40.055539,2026-09-09T10:02:46.510737,2026-09-09T10:03:23.869199,breakfast,app,2,false,
ORD-00661,2026-09-09T09:57:53,2026-09-09T09:58:05,2026-09-09T10:10:06.689308,2026-09-09T10:10:24.689308,breakfast,app,4,false,
ORD-00662,2026-09-09T09:25:00,2026-09-09T09:26:30.549028,2026-09-09T09:42:38.042850,2026-09-09T09:43:37.977393,breakfast,app,3,false,
ORD-00663,2026-09-09T09:33:27,2026-09-09T09:35:00.661640,2026-09-09T09:44:50.480404,2026-09-09T09:45:49.905141,breakfast,app,2,false,
ORD-00664,2026-09-09T09:00:02,2026-09-09T09:01:01.571297,2026-09-09T09:13:58.241751,2026-09-09T09:17:26.791035,breakfast,counter,1,false,
ORD-00665,2026-09-09T08:05:51,2026-09-09T08:06:08.640653,2026-09-09T08:15:36.714047,2026-09-09T08:17:59.803048,breakfast,app,2,false,
ORD-00666,2026-09-09T09:54:28,2026-09-09T09:55:04.638061,2026-09-09T10:10:52.391183,2026-09-09T10:11:52.106975,breakfast,counter,1,false,kitchen_rework
ORD-00667,2026-09-09T08:34:36,2026-09-09T08:35:42.613706,2026-09-09T08:47:30.116935,2026-09-09T08:50:05.282020,breakfast,app,2,false,
ORD-00668,2026-09-09T08:22:13,2026-09-09T08:23:41.159675,2026-09-09T08:32:16.440547,2026-09-09T08:33:05.565048,breakfast,app,2,false,
ORD-00669,2026-09-09T08:18:23,2026-09-09T08:18:38.859046,2026-09-09T08:33:35.754334,2026-09-09T08:34:26.208914,breakfast,counter,1,false,
ORD-00670,2026-09-09T08:10:56,2026-09-09T08:11:18.402856,2026-09-09T08:18:32.368807,2026-09-09T08:19:46.988502,breakfast,counter,1,false,
ORD-00671,2026-09-09T09:42:51,2026-09-09T09:44:10.215569,2026-09-09T09:47:25.141124,2026-09-09T09:47:43.834240,breakfast,app,1,false,
ORD-00672,2026-09-09T09:34:34,2026-09-09T09:35:41.299422,2026-09-09T09:42:36.538785,2026-09-09T09:42:54.538785,breakfast,app,4,false,
ORD-00673,2026-09-09T09:03:53,2026-09-09T09:05:30.696730,2026-09-09T09:16:03.737850,2026-09-09T09:17:24.907264,breakfast,app,3,false,
ORD-00674,2026-09-09T08:26:28,2026-09-09T08:26:53.858329,2026-09-09T08:38:19.248329,2026-09-09T08:39:21.975066,breakfast,counter,4,false,
ORD-00675,2026-09-09T08:39:09,2026-09-09T08:40:41.028101,2026-09-09T08:53:06.623795,2026-09-09T08:54:31.567488,breakfast,counter,1,false,
ORD-00676,2026-09-09T08:34:10,2026-09-09T08:35:09.296893,2026-09-09T08:42:15.422504,2026-09-09T08:44:16.380655,breakfast,app,4,false,
ORD-00677,2026-09-09T09:44:33,2026-09-09T09:46:01.972183,2026-09-09T09:52:32.096696,2026-09-09T09:53:29.935544,breakfast,app,3,false,payment
ORD-00678,2026-09-09T08:33:51,2026-09-09T08:34:48.425789,2026-09-09T08:45:06.976066,2026-09-09T08:48:33.749557,breakfast,app,1,false,
ORD-00679,2026-09-09T09:41:02,2026-09-09T09:41:59.708428,2026-09-09T09:50:13.043244,2026-09-09T09:51:26.731760,breakfast,app,2,false,
ORD-00680,2026-09-09T09:29:32,2026-09-09T09:30:48.684334,2026-09-09T09:43:23.173742,2026-09-09T09:45:27.949872,breakfast,app,4,false,
ORD-00681,2026-09-09T08:02:48,2026-09-09T08:04:02.749849,2026-09-09T08:13:58.132120,,breakfast,app,3,true,
ORD-00682,2026-09-09T08:28:08,2026-09-09T08:29:04.043525,2026-09-09T08:32:30.441242,2026-09-09T08:33:23.624504,breakfast,app,3,false,stockout
ORD-00683,2026-09-09T09:30:28,2026-09-09T09:31:13.457279,2026-09-09T09:50:01.574599,2026-09-09T09:52:03.399530,breakfast,app,1,false,
ORD-00684,2026-09-09T08:23:59,2026-09-09T08:25:05.045495,2026-09-09T08:38:24.959434,2026-09-09T08:39:23.612042,breakfast,counter,2,false,
ORD-00685,2026-09-09T09:47:20,2026-09-09T09:47:57.917752,2026-09-09T09:53:21.064216,2026-09-09T09:54:56.458465,breakfast,app,4,false,
ORD-00686,2026-09-09T08:47:41,2026-09-09T08:48:38.777641,2026-09-09T08:51:40.611110,2026-09-09T08:53:39.305395,breakfast,app,1,false,stockout
ORD-00687,2026-09-09T09:45:18,2026-09-09T09:45:45.590949,2026-09-09T10:03:13.996723,2026-09-09T10:03:46.613285,breakfast,app,3,false,
ORD-00688,2026-09-09T09:14:01,2026-09-09T09:14:50.931919,2026-09-09T09:26:28.394161,2026-09-09T09:29:10.012931,breakfast,counter,4,false,
